# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458550.8644409       0.9991708       0.0010922            nan   3339.9462758      3.6507937   3342.7180367
2458550.8852539       0.9985574       0.0010931            nan   3337.8132516      3.6538359   3342.6352825
2458550.9060669       1.0000247       0.0010925            nan   3342.6392306      3.6517329   3342.5565300
2458550.9269409       0.9994113       0.0010950            nan   3340.5145989      3.6600984   3342.4824047
2458550.9477539       0.9996686       0.0010917            nan   3341.3053013      3.6488254   3342.4130364
2458550.9685669       0.9998590       0.0010918            nan   3341.8787580      3.6490849   3342.3499222
2458550.9894409       1.0011895       0.0010921            nan   3346.2678768      3.6500763   3342.2922325
2458551.0102539       0.9991092       0.0010926            nan   3339.2632729      3.6516246   3342.2406769
2458551.0310669       0.9996661       0.0010925            nan   3341.0802966      3.6514710   3342.1963024
2458551.0519409       0.9983708       0.0010912            nan   3336.7140946      3.6470103   3342.1590481
2458551.0727539       1.0003529       0.0010960            nan   3343.3082799      3.6628111   3342.1288891
2458551.0935669       0.9983025       0.0010913            nan   3336.4328150      3.6472990   3342.1061897
2458551.1144409       0.9967275       0.0010946            nan   3331.1524791      3.6582246   3342.0894642
2458551.1352539       0.9992804       0.0010922            nan   3339.6734705      3.6502184   3342.0785504
2458551.1560669       1.0016011       0.0010936            nan   3347.4236514      3.6549598   3342.0727577
2458551.1769409       0.9983429       0.0010922            nan   3336.5315725      3.6502562   3342.0697193
2458551.1977539       0.9989183       0.0010915            nan   3338.4543629      3.6480079   3342.0695496
2458551.2185669       1.0014783       0.0010927            nan   3347.0119855      3.6517681   3342.0712414
2458551.2394409       1.0017163       0.0010957            nan   3347.8085769      3.6618737   3342.0724125
2458551.2602539       0.9975531       0.0010926            nan   3333.8945027      3.6516292   3342.0721512
2458551.2810669       1.0008379       0.0010922            nan   3344.8703352      3.6502486   3342.0699501
2458551.3019409       0.9982109       0.0010923            nan   3336.0866150      3.6505687   3342.0660572
2458551.3227539       1.0006515       0.0010922            nan   3344.2365727      3.6502411   3342.0590992
2458551.3435669       1.0009279       0.0010928            nan   3345.1499655      3.6521927   3342.0490113
2458551.3644409       1.0013171       0.0010918            nan   3346.4372065      3.6489321   3342.0353508
2458551.3852539       0.9988286       0.0010920            nan   3338.1026817      3.6494195   3342.0174713
2458551.4060669       0.9992501       0.0010978            nan   3339.4901506      3.6689679   3341.9961949
2458551.4269409       1.0002825       0.0010927            nan   3342.9148689      3.6516481   3341.9707699
2458551.4477539       0.9993673       0.0010927            nan   3339.8268110      3.6516511   3341.9412499
2458551.4685669       0.9968120       0.0010920            nan   3331.2527233      3.6492771   3341.9067726
2458551.4894409       0.9997265       0.0010920            nan   3340.9532315      3.6493941   3341.8672447
2458551.5102539       1.0005633       0.0010919            nan   3343.7043273      3.6489622   3341.8220082
2458551.5310669       0.9992592       0.0010917            nan   3339.2942298      3.6483511   3341.7699623
2458551.5519409       1.0018175       0.0010938            nan   3347.7848735      3.6551529   3341.7111912
2458551.5727539       1.0004714       0.0010920            nan   3343.2202716      3.6492032   3341.6449547
2458551.5935669       0.9987516       0.0010924            nan   3337.3995530      3.6503671   3341.5713330
